3,582.3806918325603
4,4936.660483687938
15,2249.881125570539
2,3889.19780541753
1,1499.9167797582372
14,1251.9855255813566
0,2050.0621349155363
1,14.465057991161173
8,1976.208374741598
4,1568.2597377715829
7,557.9013330036485
13,820.0109656922302
3,7713.002472588899
1,5492.336231670106
15,310.06433572918814
10,982.5235161090885
9,654.1690399252522
5,8049.811392476396
8,4544.477912854062
13,417.6177443904691
14,665.7532562997055
7,2230.687687740019
14,2952.1658839790002
11,277.5157177502177
0,1586.3333699805632
10,2832.2772760991916
6,3308.7178073514665
13,2234.1656309047485
12,785.8677158937519
10,4181.628141372142
4,131.59674045770646
2,7252.145412556627
13,3084.0143522616745
14,877.3150761894111
2,345.11951359916446
7,63.190171449153524
11,185.52345896111686
4,1189.0135360017089
15,436.27079718072747
9,4696.227007889702
5,7956.594182834014
14,1235.1737661803497
10,416.9873882656209
9,2623.1707292719097
15,7232.725802037517
8,197.9593236072207
10,3207.2690754684154
5,376.574804085076
3,4295.7392749774535
14,2416.841440338412
9,289.5890951744632
0,309.5865006770914
10,4059.5337902893025
2,2971.245867615029
2,502.19808471417423
11,569.0326675961445
12,4647.148771609992
8,967.2875971525306
2,725.9706172634453
2,7243.956231968528
9,823.6403674531483
7,2969.943936696194
8,910.326816632094
3,1670.0349579550038
0,7311.644837559609
8,2343.5291116069366
7,1865.1674911206314
7,770.0275149335025
4,221.85021843623989
1,8300.402737537268
0,1485.8871355319568
13,530.034314968667
6,118.42697439870607
6,4932.711543727453
7,2158.1108136020853
1,5207.552518507173
7,2689.200411316588
5,999.8604669459785
13,5997.001564192246
8,3374.2335818370057
15,3273.835238447188
11,3979.433397042646
1,3064.0366255964223
6,72.9427824632034
4,1561.057256790773
2,652.1449759524411
9,895.5602524039003
8,3682.2846466965334
14,1562.8789068384576
12,3621.6432837014986
2,5944.858828051391
14,1907.5602638602984
5,6096.410975035166
12,4142.616993908976
8,4014.025872807313
5,3087.9033651747845
9,836.2654681146332
0,5409.228306258264
4,1088.8337086860208
14,104.41112729697694
13,62.58012378115374
7,782.137355120257
15,522.7306518302104
14,2820.597846465075
13,7565.836564794507
15,319.11603634839884
2,3004.7206294445227
0,2469.9147347391986
8,1268.039017524689
9,7540.181955197694
14,1232.6815233078987
13,40.54899228469408
10,117.11002163677334
10,1020.2353064669082
3,967.1049507919016
14,586.9029372948454
12,641.1822491377197
10,736.3898508689756
2,1540.5662967491457
6,1260.5322578162784
1,5123.572390613305
11,84.14870369663812
4,6016.4720668168675
0,7834.691193933505
4,1174.6704441207503
2,2974.954038974214
1,2392.82415756812
5,1176.9972501660218
7,2812.968921928673
14,5.365742184443604
3,110.05454995066978
13,290.39311848219717
2,385.98141528304336
5,4103.81383223739
7,318.0256191754063
3,4170.434138266166
3,4149.8011411748985
12,619.6008939926741
10,3190.5734446951396
7,2726.2572521538523
2,522.2131946206965
0,866.8587379093593
10,8814.871638151315
12,123.1766357471511
1,5159.383854144552
10,3529.9489524575006
7,636.2068864867792
7,3617.392960237678
13,205.41154260008773
8,584.7485901165525
7,1850.515381073033
1,2722.924693776248
1,58.79710971444046
6,1316.535586837333
14,2433.082896669721
13,2746.868499540489
6,5724.582221995561
2,1700.9426293876686
12,31.111364353012714
3,869.1321710037037
14,1798.3430349514997
7,4217.09719409089
8,3013.407484205339
14,8044.5956752909215
4,1294.2051538044257
7,1966.8739022926477
10,7815.158199182043
4,510.0961476258679
7,531.386521759084
11,1403.1181001803864
5,2555.3205993565753
10,66.04466359503287
5,2181.6862748253343
14,2887.3894949231913
3,8147.7797657432575
3,3118.226272956632
4,620.3572143816591
5,805.4427595820538
5,1203.1418991782243
12,3498.268350157714
10,702.8777394603227
0,6762.412365681309
14,1849.2835978446699
5,2718.884031838146
6,1177.508867208994
12,2536.73650569088
15,4003.6019477136388
11,5682.72153628474
13,2187.3330980782557
2,625.5846993336467
0,1848.356691826051
11,1250.5187318779947
10,1170.5394821724467
12,2053.8997576628103
5,1345.8667636280813
11,3557.524255867806
7,2419.4241204105315
7,1477.4336194039965
7,5.80265913670139
6,63.93680873335075
0,4299.899883620117
5,2028.431638265145
0,856.0591582022558
6,391.46629134716284
8,5641.753592108165
8,5359.477363162498
3,5356.150921691443
6,81.52723128915824
9,771.2403008869363
7,995.4141727979788
9,3208.6323817101265
11,2806.643893559503
1,3866.6801471006174
13,2914.417461855999
14,881.5951084898999
10,3093.2540555124774
8,397.41995966239085
15,120.19863631178625
0,2388.4371892475265
1,850.3880450254604
7,4263.808205851084
5,556.9368893174873
5,3729.896009812338
1,134.93804950901375
4,2087.864786523672
0,1428.4186539432403
2,221.5061366922447
0,737.858053657477
10,3923.7346227113844
3,348.63113010103893
6,2128.21356584321
11,253.52816150076245
4,73.22518153540457
3,1775.6470295006593
10,6945.52591577886
13,1058.9870947424133
5,4728.289774152274
12,1060.9056489827585
12,2874.0715628898365
0,1074.6855363833888
3,1950.3487525415649
14,2785.7418635180775
3,7962.013696309704
10,77.70742421357059
5,3721.2265824712185
11,1316.9201176065187
5,207.4442311644948
2,6527.917458839353
12,6902.107725851494
6,3068.5745194400956
12,2242.106095388884
8,4779.757459899814
12,1875.6137338085148
3,216.85234456753184
1,746.8221960848058
10,995.5640144486549
7,847.7989674149663
9,2652.0340954109124
5,653.8116240653654
11,2643.7294967696957
8,609.1000498009873
9,4528.057809500507
11,648.4183926406565
7,8541.533343043346
15,3716.1792225516365
2,194.79145879733696
0,2020.2521431351424
12,3284.525558291344
13,73.36278515846462
1,525.9792229368206
10,6702.085856661754
2,2134.500653533325
9,2088.128137906017
15,3000.343517846573
12,144.56316216838783
10,2947.609208873733
4,116.45677486949741
14,3156.124372784929
12,4924.979869992526
8,113.56032353336269
9,838.3497323942022
4,4833.328842609161
12,3598.5286397306354
14,1917.4443314664315
13,185.0305656129574
11,3293.0219757969044
1,1245.5322891789763
8,1189.3744389161068
0,3011.9121871940447
14,6552.261454133439
15,100.39482844637904
1,1028.5176596792896
4,731.9194071092663
0,3175.9987036882694
0,15.417545798313293
6,5838.701189952351
4,504.39383641630087
12,24.784723317674278
1,2234.5546596185172
15,112.58820050843318
3,3816.705884111594
14,5578.639913640116
12,3136.4188613640413
10,2084.5520365691177
14,2001.572804044393
6,576.7076171667793
10,325.9888788316975
14,5281.8576520810375
0,5557.536646167705
7,7259.928117014744
4,91.54075590881276
8,27.160604226702784
3,1356.1538711809787
3,1868.1464011455203
9,4720.056826211896
11,4784.823067440118
3,5496.9701864425115
1,1270.6851122666126
14,2764.8306813372346
5,763.3536264389079
8,2107.52805571762
4,8423.67449114205
0,2939.7289977428163
1,2007.0683797159797
1,2274.2743358614266
11,2319.2842722548044
8,471.4556696971093
7,3748.8302314514067
1,1018.7365185834211
5,5250.161583956744
13,3702.3081594760533
10,1491.1401095426788
13,1356.863683773122
4,1779.8176977659741
15,374.3403971344059
7,1955.1658290956493
6,1319.1532438112422
9,1533.23031469804
2,7054.273806975184
2,178.7883049502508
12,1784.4771155506974
11,1060.6209698098196
15,2550.536329480014
11,2755.2149855731977
11,3626.2374429332167
14,2492.9750739373517
12,7597.182570133932
9,8048.420097739677
2,3390.8495660937083
11,1079.8353003335396
14,3126.628428073035
13,2632.9930490578217
15,5345.41336013028
4,4402.95626044038
9,8441.317770538873
0,5197.558059353346
0,1976.1603505339422
8,4427.579331731112
6,3562.136753481208
13,1907.8816882517856
11,4358.252036154441
3,139.15432999016608
8,3941.814781626966
12,8731.059841084045
8,1754.5270541263092
8,5834.7776143303445
11,215.10180889469683
